doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
JuergenBraunAfD15839220601,JuergenBraunAfD,TRUE,2020-03-11T10:21:00Z,Merkel Heute doch noch grosser Auftritt der abgetauchten Kanzlerin. Medien atemlos vor Spannung. Was kommt von dieser schrecklichen Frau? Nichts. Inhaltsloses Geschwaetz. Nichts tun. Merkel s Motto: Jetzt ist es halt da! das Virus. coronavirus Corona Jetztistdas Virushaltda.,Heute doch noch grosser Auftritt der abgetauchten Kanzlerin. Medien atemlos vor Spannung. Was kommt von dieser schrecklichen Frau? Nichts. Inhaltsloses Geschwaetz. Nichts tun. Merkel s Motto: Jetzt ist es halt da! das Virus. coronavirus Corona Jetztistdas Virushaltda.,1,14,3188,"Waiblingen, Deutschland",37,2020,3,11,31,132,NA,#Kanzlerin|#Medien|#Merkel|#Virus|#coronavirus|#Corona|#JetztistdasVirushaltda,NA,negative,Merkel,0,6
JuergenBraunAfD15842599201,JuergenBraunAfD,TRUE,2020-03-15T08:12:00Z,"Grenzkontrollen Typisch fuer die zynische Menschenverachtung dieser gruenlinken EU-Ideologen! Ulrike Guerot ist lautstarke Noch Mehr EU-Propagandistin im No Borders-Wahn. Waehrend offene Grenzen schon wieder Menschenleben kosten, sieht sie die Corona-Pandemie als Chance. Widerlich!","Typisch fuer die zynische Menschenverachtung dieser gruenlinken EU-Ideologen! Ulrike Guerot ist lautstarke Noch Mehr EU-Propagandistin im No Borders-Wahn. Waehrend offene Grenzen schon wieder Menschenleben kosten, sieht sie die Corona-Pandemie als Chance. Widerlich!",4,20,3188,"Waiblingen, Deutschland",30,2020,3,11,31,132,NA,#Menschenverachtung|#EU|#Ideologen|#Guerot|#NochMehrEU|#Propagandistin|#NoBorders|#Grenzen|#Corona|#Pandemie,NA,negative,Grenzkontrollen,0,15
JuergenBraunAfD15845533201,JuergenBraunAfD,TRUE,2020-03-18T17:42:00Z,Medien Was tun Journalisten in einer Diktatur? Sie loben die Regierung und agitieren gegen die Opposition. Merkel Staatsfunk ARDZDF,Was tun Journalisten in einer Diktatur? Sie loben die Regierung und agitieren gegen die Opposition. Merkel Staatsfunk ARDZDF,0,4,2946,"Waiblingen, Deutschland",19,2020,3,12,31,133,NA,#Merkel|#Staatsfunk|#ARDZDF,@hajoschumacher,negative,Medien,0,6
JuergenBraunAfD15864657601,JuergenBraunAfD,TRUE,2020-04-09T20:56:00Z,"Coronamassnahmen Zu den fundierten Zahlen aus Heinsberg fiel Drosten und Kleber wenig ein. So ist das, wenn Theorie von Realitaet eingeholt wird. Schon bei Schweinegrippe hatte Drosten drastisch falsch gelegen, wie auch RKI - und Kleber! Ja, Corona ist ernster, aber hoert auf mit der Panik!","Zu den fundierten Zahlen aus Heinsberg fiel Drosten und Kleber wenig ein. So ist das, wenn Theorie von Realitaet eingeholt wird. Schon bei Schweinegrippe hatte Drosten drastisch falsch gelegen, wie auch RKI - und Kleber! Ja, Corona ist ernster, aber hoert auf mit der Panik!",7,16,3188,"Waiblingen, Deutschland",45,2020,4,15,32,136,NA,#Heinsberg|#Drosten|#Kleber|#Schweinegrippe|#RKI|#Corona,NA,negative,Coronamassnahmen,0,16
JuergenBraunAfD15865559401,JuergenBraunAfD,TRUE,2020-04-10T21:59:00Z,"Coronamassnahmen Es wird immer verrueckter, im wahrsten Sinne! Jetzt sollen gesunde Buerger in die Psychiatrie. Erinnert fatal an Sowjetunion. Passt! Denn SPD-Frau Koepping war in der SED. Corona-Panik toetet unsere Freiheit. Wo soll das noch enden?","Es wird immer verrueckter, im wahrsten Sinne! Jetzt sollen gesunde Buerger in die Psychiatrie. Erinnert fatal an Sowjetunion. Passt! Denn SPD-Frau Koepping war in der SED. Corona-Panik toetet unsere Freiheit. Wo soll das noch enden?",14,35,3188,"Waiblingen, Deutschland",36,2020,4,15,32,136,NA,#verrueckter|#Psychiatrie|#Sowjetunion|#SPD|#Koepping|#SED|#Corona|#Panik|#Freiheit,NA,negative,Coronamassnahmen,0,16
JuergenBraunAfD15869749801,JuergenBraunAfD,TRUE,2020-04-15T18:23:00Z,"Medien die Getriebenen oder: Wie der Staatsfunk ARD Geschichte faelscht. Peinliches Strickmuster: Alle ganz ganz boese ausser Merkel. Nur sie ist edel, hilfreich und gut. (+Juncker!) Boese: Seehofer Orban Soeder Kurz... Ganz boese natuerlich: Maassen Sachsen Polizei...(und Gabriel)","die Getriebenen oder: Wie der Staatsfunk ARD Geschichte faelscht. Peinliches Strickmuster: Alle ganz ganz boese ausser Merkel. Nur sie ist edel, hilfreich und gut. (+Juncker!) Boese: Seehofer Orban Soeder Kurz... Ganz boese natuerlich: Maassen Sachsen Polizei...(und Gabriel)",26,106,3188,"Waiblingen, Deutschland",38,2020,4,16,32,137,NA,#dieGetriebenen|#Staatsfunk|#ARD|#Merkel|#Juncker|#Seehofer|#Orban|#Soeder|#Kurz|#Maassen|#Sachsen|#Polizei,NA,negative,Medien,0,6
JuergenBraunAfD15870153601,JuergenBraunAfD,TRUE,2020-04-16T05:36:00Z,"Genderdebatte Endlich! Sie sind da, die ersten 12 Maedchen, zwischen 5 und 10 Jahren alt! Gerettet von Lesbos, jetzt Schutzsuchende in der EU. Sozialist Asselborn bescheinigt ihnen gerne, dass sie nun taeglich ihr Geschlecht und Alter wechseln koennen. Girls Welcome im Gender-Paradies!","Endlich! Sie sind da, die ersten 12 Maedchen, zwischen 5 und 10 Jahren alt! Gerettet von Lesbos, jetzt Schutzsuchende in der EU. Sozialist Asselborn bescheinigt ihnen gerne, dass sie nun taeglich ihr Geschlecht und Alter wechseln koennen. Girls Welcome im Gender-Paradies!",15,41,3188,"Waiblingen, Deutschland",41,2020,4,16,32,137,NA,#Maedchen|#Lesbos|#Schutzsuchende|#EU|#Asselborn|#GirlsWelcome|#Gender,NA,positive,Genderdebatte,0,13
JuergenBraunAfD15878173801,JuergenBraunAfD,TRUE,2020-04-25T12:23:00Z,"Coronamassnahmen Robert Koch duerfte im Grab rotieren, wenn er erfaehrt, was sich das RKI in seinem Namen leistet. Damals der Unsinn mit der Schweinegrippe (gemeinsam mit der ach so tollen WHO und dem heiligen Guru Drosten!). Zunaechst Corona verharmlost, dann Panik, aber gegen Obduktionen.","Robert Koch duerfte im Grab rotieren, wenn er erfaehrt, was sich das RKI in seinem Namen leistet. Damals der Unsinn mit der Schweinegrippe (gemeinsam mit der ach so tollen WHO und dem heiligen Guru Drosten!). Zunaechst Corona verharmlost, dann Panik, aber gegen Obduktionen.",39,95,3188,"Waiblingen, Deutschland",43,2020,4,17,32,138,NA,#RobertKoch|#RKI|#Schweinegrippe|#WHO|#Guru|#Drosten|#Corona|#Obduktionen,NA,negative,Coronamassnahmen,0,16
JuergenBraunAfD15918791401,JuergenBraunAfD,TRUE,2020-06-11T12:39:00Z,"Medien Dafuer zahlen wir doch gerne mehr als 8 Mrd. Zwangsgebuehren. Qualitaetsmedien wie ZDF heute labern dummes Zeug, verwechseln offenbar Fronleichnam mit Allerheiligen. Peinlich, wie Allrounddilettant Wulf Schmiese sich dabei blamiert. GEZ","Dafuer zahlen wir doch gerne mehr als 8 Mrd. Zwangsgebuehren. Qualitaetsmedien wie ZDF heute labern dummes Zeug, verwechseln offenbar Fronleichnam mit Allerheiligen. Peinlich, wie Allrounddilettant Wulf Schmiese sich dabei blamiert. GEZ",1,8,3188,"Waiblingen, Deutschland",33,2020,6,24,34,145,NA,#Zwangsgebuehren|#Qualitaetsmedien|#ZDF|#heute|#Fronleichnam|#Schmiese|#GEZ,NA,negative,Medien,0,6
JuergenBraunAfD15931989001,JuergenBraunAfD,TRUE,2020-06-26T19:15:00Z,Migrantenkriminalitaet Glasgow heute: brutaler Messerangriff durch Mann. So gezielt verschwurbelt melden es die grossen Medien. ARD verschweigt den Tatort (Asylbewerberheim) und den Tatverdaechtigen. Weniger Information und mehr Propaganda geht kaum! glasgowattack,Glasgow heute: brutaler Messerangriff durch Mann. So gezielt verschwurbelt melden es die grossen Medien. ARD verschweigt den Tatort (Asylbewerberheim) und den Tatverdaechtigen. Weniger Information und mehr Propaganda geht kaum! glasgowattack,21,38,3188,"Waiblingen, Deutschland",31,2020,6,26,34,147,NA,#Glasgow|#Messerangriff|#Mann|#Medien|#ARD|#Tatort|#Asylbewerberheim|#Propaganda|#glasgowattack,NA,negative,Migrantenkriminalitaet,0,22
JuergenBraunAfD15943014001,JuergenBraunAfD,TRUE,2020-07-09T13:30:00Z,"Medien Fake News haben drei Buchstaben: ZDF In Sachen Propaganda und Corona-Panik gibt es keine Grenzen. Wie in totalitaeren Staaten: Unter Merkel ist alles toll, im Ausland aber alles schrecklich. Besonders natuerlich bei Trump... ARDZDF Medien GEZ","Fake News haben drei Buchstaben: ZDF In Sachen Propaganda und Corona-Panik gibt es keine Grenzen. Wie in totalitaeren Staaten: Unter Merkel ist alles toll, im Ausland aber alles schrecklich. Besonders natuerlich bei Trump... ARDZDF Medien GEZ",10,20,3188,"Waiblingen, Deutschland",36,2020,7,28,35,149,NA,#FakeNews|#ZDF|#Corona|#Panik|#totalitaeren|#Merkel|#Trump|#ARDZDF|#Medien|#GEZ,NA,negative,Medien,0,6
JuergenBraunAfD15960997801,JuergenBraunAfD,TRUE,2020-07-30T09:03:00Z,"Coronamassnahmen Erst hat die Bundesregierung Corona entgegen der Warnungen der AfD ignoriert, dann mit dem Lockdown masslos ueberzogen. Die Rechnung fuer dieses Regierungsversagen ist nun amtlich:","Erst hat die Bundesregierung Corona entgegen der Warnungen der AfD ignoriert, dann mit dem Lockdown masslos ueberzogen. Die Rechnung fuer dieses Regierungsversagen ist nun amtlich:",9,26,3188,"Waiblingen, Deutschland",26,2020,7,31,35,152,NA,#Bundesregierung|#Corona|#AfD|#Lockdown|#Regierungsversagen,NA,negative,Coronamassnahmen,0,16
JuergenBraunAfD15964261201,JuergenBraunAfD,TRUE,2020-08-03T03:42:00Z,"Medien Das gezielte Verbreiten von Corona-Panik dient immer staerker nur einem Zweck: Friedlichen Buergern soll Angst gemacht werden. Die Verfassungsfeinde sitzen in Altparteien und bei ARDZDF! Gewalttaetige Mobs von Antifa und BLM duerfen alles, friedliche Familien nichts! b0108","Das gezielte Verbreiten von Corona-Panik dient immer staerker nur einem Zweck: Friedlichen Buergern soll Angst gemacht werden. Die Verfassungsfeinde sitzen in Altparteien und bei ARDZDF! Gewalttaetige Mobs von Antifa und BLM duerfen alles, friedliche Familien nichts! b0108",8,19,3188,"Waiblingen, Deutschland",38,2020,8,31,36,152,NA,#Corona|#Panik|#Angst|#Verfassungsfeinde|#ARDZDF|#Antifa|#BLM|#b0108,NA,negative,Medien,0,6
JuergenBraunAfD15973491001,JuergenBraunAfD,TRUE,2020-08-13T20:05:00Z,Medien Panik-Latif + Panik-Lauterbach. Wie irre ist ZDF 2020? Wie unwissenschaftlich Latif Klimapanik verbreitet: Rekordhitze in Lingen ist Fake News! Latif und Lanz labern trotzdem von diesen falschen Werten. Standort Lingen ist ungeeignet. Ideologe Latif ignoriert die Fakten!,Panik-Latif + Panik-Lauterbach. Wie irre ist ZDF 2020? Wie unwissenschaftlich Latif Klimapanik verbreitet: Rekordhitze in Lingen ist Fake News! Latif und Lanz labern trotzdem von diesen falschen Werten. Standort Lingen ist ungeeignet. Ideologe Latif ignoriert die Fakten!,11,33,3188,"Waiblingen, Deutschland",37,2020,8,33,36,154,NA,#Latif|#Lauterbach|#ZDF|#Klimapanik|#Rekordhitze|#Lingen|#FakeNews|#Lanz,NA,negative,Medien,0,6
JuergenBraunAfD16016458801,JuergenBraunAfD,TRUE,2020-10-02T13:38:00Z,"Medien Wenn Pseudo-Journalisten (Haltung! schreit ARD-Feldwebel Restle dazu) wie gegen Trump nichts mehr einfaellt, werden Verschwoerungstheorien erfunden. Aber diese Luegen dienen ja der guten gruenlinken Sache. Dann ist alles erlaubt beim ZDF! Trump Has Corona","Wenn Pseudo-Journalisten (Haltung! schreit ARD-Feldwebel Restle dazu) wie gegen Trump nichts mehr einfaellt, werden Verschwoerungstheorien erfunden. Aber diese Luegen dienen ja der guten gruenlinken Sache. Dann ist alles erlaubt beim ZDF! Trump Has Corona",4,8,3188,"Waiblingen, Deutschland",34,2020,10,40,38,161,NA,#Haltung|#ARD|#Restle|#Trump|#Verschwoerungstheorien|#ZDF|#TrumpHasCorona,@dunjahayali,negative,Medien,0,6
JuergenBraunAfD16045615801,JuergenBraunAfD,TRUE,2020-11-05T07:33:00Z,Medien Die politische Zensur des Quasi-Monopolisten Twitter wird immer dreister. Jetzt wird schon das Gefaellt Mir verhindert. Der Machtmissbrauch dieser Plattform war soeben auch Thema im Bundestag. Dank an Ballot Harvesting Briefwahl Twitter Censorship Michigan,Die politische Zensur des Quasi-Monopolisten Twitter wird immer dreister. Jetzt wird schon das Gefaellt Mir verhindert. Der Machtmissbrauch dieser Plattform war soeben auch Thema im Bundestag. Dank an Ballot Harvesting Briefwahl Twitter Censorship Michigan,4,11,3188,"Waiblingen, Deutschland",33,2020,11,45,39,166,NA,#Zensur|#Twitter|#GefaelltMir|#Bundestag|#BallotHarvesting|#Briefwahl|#TwitterCensorship|#Michigan,@PeterFelser!,negative,Medien,0,6
JuergenBraunAfD16069011001,JuergenBraunAfD,TRUE,2020-12-02T09:25:00Z,Medien SED-Propaganda 2020: Die Besonnene Dafuer muessen die GEZ-Zwangsgebuehren weiter erhoeht werden. 8Mrd fuer den teuersten Staatsfunk der Welt reichen nicht. Vielen Dank fuer Ihre Gebuehren Sachsen Anhalt Rundfunkgebuehr Rundfunkbeitrag,SED-Propaganda 2020: Die Besonnene Dafuer muessen die GEZ-Zwangsgebuehren weiter erhoeht werden. 8Mrd fuer den teuersten Staatsfunk der Welt reichen nicht. Vielen Dank fuer Ihre Gebuehren Sachsen Anhalt Rundfunkgebuehr Rundfunkbeitrag,1,6,3188,"Waiblingen, Deutschland",30,2020,12,49,40,170,NA,#SED|#Propaganda|#GEZ|#Zwangsgebuehren|#Staatsfunk|#SachsenAnhalt|#Rundfunkgebuehr|#Rundfunkbeitrag,NA,negative,Medien,0,6
JuergenBraunAfD16070286001,JuergenBraunAfD,TRUE,2020-12-03T20:50:00Z,"Medien Selten duemmliche Verschwoerungstheorie, von der einst serioesen FAZ verbreitet! Gelangweilter Ex-Prinz Harry sondert gruenstichigen Schwachsinn ab. Dafuer geben sich dt. Medien gerne her, aehnlich wie fuer die masslosen Zyniker von Davos. Corona WEF Reset","Selten duemmliche Verschwoerungstheorie, von der einst serioesen FAZ verbreitet! Gelangweilter Ex-Prinz Harry sondert gruenstichigen Schwachsinn ab. Dafuer geben sich dt. Medien gerne her, aehnlich wie fuer die masslosen Zyniker von Davos. Corona WEF Reset",2,9,3188,"Waiblingen, Deutschland",34,2020,12,49,40,170,NA,#Verschwoerungstheorie|#FAZ|#PrinzHarry|#Medien|#Davos|#Corona|#WEF|#Reset,NA,negative,Medien,0,6
JuergenBraunAfD16100090401,JuergenBraunAfD,TRUE,2021-01-07T08:44:00Z,"Terror Wer Gewalt zum Mittel des politischen Streits macht, ist ein Gegner der AfD. Seit 2013 stehen wir fuer offenen, gewaltfreien Streit mit Worten gegen jeden Extremismus, ob links, rechts oder islamisch. Wir trauern um jedes Opfer von Gewalt. Capitol WashingtonDC Antifa USA","Wer Gewalt zum Mittel des politischen Streits macht, ist ein Gegner der AfD. Seit 2013 stehen wir fuer offenen, gewaltfreien Streit mit Worten gegen jeden Extremismus, ob links, rechts oder islamisch. Wir trauern um jedes Opfer von Gewalt. Capitol WashingtonDC Antifa USA",5,19,3188,"Waiblingen, Deutschland",42,2021,1,2,41,176,NA,#AfD|#Capitol|#WashingtonDC|#Antifa|#USA,NA,negative,Terror,0,6
JuttaKrellmann15371830801,JuttaKrellmann,TRUE,2018-09-17T11:18:00Z,Maassen Eine richtige Entscheidung von angelamerkel. Maassen muss gehen!,Eine richtige Entscheidung von angelamerkel. Maassen muss gehen!,0,0,3001,Hameln,9,2018,9,38,13,53,NA,#angelamerkel|#Maassen,NA,positive,Maassen,0,7
K_SA15847744801,K_SA,TRUE,2020-03-21T07:08:00Z,"Rassismus Ich bin nicht nur Sprecherin fuer Pflege- und Altenpolitik, sondern bei fuer Infektionskrankheiten und somit Corona zustaendig. 24/7 mache ich seit Wochen. Der Kampf gegen Rassismus erlaubt aber auch keine Unterbrechung. Bleiben Sie gesund.","Ich bin nicht nur Sprecherin fuer Pflege- und Altenpolitik, sondern bei fuer Infektionskrankheiten und somit Corona zustaendig. 24/7 mache ich seit Wochen. Der Kampf gegen Rassismus erlaubt aber auch keine Unterbrechung. Bleiben Sie gesund.",0,4,6556,"Berlin, Eschborn",37,2020,3,12,31,133,NA,#Corona|#Rassismus,@Koschda77|@GrueneBundestag,negative,Rassismus,0,9
K_SA15881560201,K_SA,TRUE,2020-04-29T10:27:00Z,Gesundheitssystem Der Gesetzentwurf von schiesst weit ueber das Ziel hinaus und laesst empfindliche Luecken. Die Unterstuetzung fuer den Oeffentlichen Gesundheitsdienst ist voellig unzureichend. Mein Statement mit zum neuen Bevoelkerungsschutzgesetz:,Der Gesetzentwurf von schiesst weit ueber das Ziel hinaus und laesst empfindliche Luecken. Die Unterstuetzung fuer den Oeffentlichen Gesundheitsdienst ist voellig unzureichend. Mein Statement mit zum neuen Bevoelkerungsschutzgesetz:,4,7,6556,"Berlin, Eschborn",31,2020,4,18,32,139,NA,#Gesundheitsdienst|#Bevoelkerungsschutzgesetz,@jensspahn|@MariaKlSchmeink,negative,Gesundheitssystem,0,17
K_SA15895434601,K_SA,TRUE,2020-05-15T11:51:00Z,"Coronamassnahmen Solange es keine umfassenden Studien und Antikoerpertests zu COVID19 gibt, bleibt die Diskussion um die Plaene von zum Immunitaetsausweis eine Pseudodebatte. Der Minister waere mit Zurueckhaltung besser beraten. Hier mehr dazu:","Solange es keine umfassenden Studien und Antikoerpertests zu COVID19 gibt, bleibt die Diskussion um die Plaene von zum Immunitaetsausweis eine Pseudodebatte. Der Minister waere mit Zurueckhaltung besser beraten. Hier mehr dazu:",2,20,6556,"Berlin, Eschborn",33,2020,5,20,33,141,NA,#COVID19|#Immunitaetsausweis,@jensspahn,negative,Coronamassnahmen,0,16
KaiGehring15610198801,KaiGehring,TRUE,2019-06-20T08:38:00Z,"Belarus Belarus ist als letzte Diktatur Europas und letztes europaeisches Land, das die Todesstrafe vollstreckt, menschenrechtlich eine Katastrophe. Internationale Sportveranstaltungen, mit denen sich die Machthaber schmuecken koennen, haben dort nichts verloren! Europaspiele","Belarus ist als letzte Diktatur Europas und letztes europaeisches Land, das die Todesstrafe vollstreckt, menschenrechtlich eine Katastrophe. Internationale Sportveranstaltungen, mit denen sich die Machthaber schmuecken koennen, haben dort nichts verloren! Europaspiele",1,3,9738,Berlin/ Essen,32,2019,6,25,22,93,NA,#Belarus|#Europaspiele,NA,negative,Belarus,0,7
KaiGehring15664598401,KaiGehring,TRUE,2019-08-22T07:44:00Z,"Klimaschutz Sao Paulo im Dunkeln, da riesige Gebiete im Amazonas Pantanal verbrennen. 2019 hat es in Brasilien schon 71.500 Waldbraende gegeben - fatal! Bolsonaro muss Brandrodung und Braende im Regenwald stoppen, sonst zerstoert er das Weltklima. Klimaschutz","Sao Paulo im Dunkeln, da riesige Gebiete im Amazonas Pantanal verbrennen. 2019 hat es in Brasilien schon 71.500 Waldbraende gegeben - fatal! Bolsonaro muss Brandrodung und Braende im Regenwald stoppen, sonst zerstoert er das Weltklima. Klimaschutz",5,12,9738,Berlin/ Essen,36,2019,8,34,24,102,NA,#SaoPaulo|#Brasilien|#Bolsonaro|#Klimaschutz,NA,negative,Klimaschutz,0,11
KaiGehring15711358801,KaiGehring,TRUE,2019-10-15T10:38:00Z,"Nahostpolitik Unsaeglich, empoerend hochdramatisch: derzeit sind allein 70.000 Kinder in Nordsyrien auf der Flucht - mehr als doppelt soviele duerften auf humanitaerehilfe angewiesen sein! Den Krieg stoppen!","Unsaeglich, empoerend hochdramatisch: derzeit sind allein 70.000 Kinder in Nordsyrien auf der Flucht - mehr als doppelt soviele duerften auf humanitaerehilfe angewiesen sein! Den Krieg stoppen!",7,22,9738,Berlin/ Essen,27,2019,10,42,26,110,NA,#Kinder|#Nordsyrien|#Flucht|#humanitaerehilfe,NA,negative,Nahostpolitik,0,13
KaiGehring15712401601,KaiGehring,TRUE,2019-10-16T15:36:00Z,Rechtsextremismus Fuer jeden Ausschuss im Bundestag ist ein rechtsextremer Vorsitz eine schlimme Zumutung. Als Rechtsausschuss-Vositzender ist Brandner mit seinen regelmaessigen braunen Entgleisungen besonders untragbar. Danke Bundestag noafd,Fuer jeden Ausschuss im Bundestag ist ein rechtsextremer Vorsitz eine schlimme Zumutung. Als Rechtsausschuss-Vositzender ist Brandner mit seinen regelmaessigen braunen Entgleisungen besonders untragbar. Danke Bundestag noafd,14,50,9738,Berlin/ Essen,28,2019,10,42,26,110,NA,#Bundestag|#Brandner|#Bundestag|#noafd,@ManuelaRottman!,negative,Rechtsextremismus,0,17
KaiGehring15742380601,KaiGehring,TRUE,2019-11-20T08:21:00Z,"Kinderrechte 30 Jahre: Wir feiern Kinderrechte! Anspruch Realitaet klaffen weit auseinander: aufwachsen in Armut, mit Hunger, im Krieg ist schlimm. Kinder sind hier weltweit besser zu schuetzen: Sie haben Rechte sind Zukunft! Menschenrechte","30 Jahre: Wir feiern Kinderrechte! Anspruch Realitaet klaffen weit auseinander: aufwachsen in Armut, mit Hunger, im Krieg ist schlimm. Kinder sind hier weltweit besser zu schuetzen: Sie haben Rechte sind Zukunft! Menschenrechte",3,22,9738,Berlin/ Essen,37,2019,11,47,27,115,NA,#Kinderrechte|#Kinder|#Menschenrechte,@GrueneBundestag,positive,Kinderrechte,0,12
KaiGehring15742635001,KaiGehring,TRUE,2019-11-20T15:25:00Z,"Forschung Wissenschaft geniesst besonders hohes Vertrauen in unserer Gesellschaft und viele Menschen erwarten, dass sich Wissenschaftler*innen mit Bedacht in politische Debatten einbringen. Das ist ermutigend und zugleich eine grosse Verantwortung!","Wissenschaft geniesst besonders hohes Vertrauen in unserer Gesellschaft und viele Menschen erwarten, dass sich Wissenschaftler*innen mit Bedacht in politische Debatten einbringen. Das ist ermutigend und zugleich eine grosse Verantwortung!",1,3,9738,Berlin/ Essen,31,2019,11,47,27,115,NA,#Wissenschaft|#Wissenschaftler,NA,positive,Forschung,0,9
KaiGehring15764234401,KaiGehring,TRUE,2019-12-15T15:24:00Z,"Klimapolitik Koennen wir bitte diskutieren, warum die Regierungschefs nicht in der Lage sind, das Weltklima zu retten - statt ueber Bahnreise? Hoert endlich auf, Klimschutz zu vermasseln von diesem Wahnsinn abzulenken! COP25","Koennen wir bitte diskutieren, warum die Regierungschefs nicht in der Lage sind, das Weltklima zu retten - statt ueber Bahnreise? Hoert endlich auf, Klimschutz zu vermasseln von diesem Wahnsinn abzulenken! COP25",4,30,9738,Berlin/ Essen,32,2019,12,50,28,118,NA,#Klimschutz|#COP25,@GretaThunberg,negative,Klimapolitik,0,12
KaiGehring15821877001,KaiGehring,TRUE,2020-02-20T08:35:00Z,"LGBTIQ Es reicht! LGBT-freie Zonen in der EU sind Bullshit, eine Schande und nicht hinnehmbar! Fuer LGBTI* gelten gleiche Menschenrechte und Diskriminierungsschutz! Bruessel muss das durchsetzen garantieren - sonst sanktionieren! Polen","Es reicht! LGBT-freie Zonen in der EU sind Bullshit, eine Schande und nicht hinnehmbar! Fuer LGBTI* gelten gleiche Menschenrechte und Diskriminierungsschutz! Bruessel muss das durchsetzen garantieren - sonst sanktionieren! Polen",3,18,9738,Berlin/ Essen,32,2020,2,8,30,129,NA,#LGBT|#Menschenrechte|#Polen,@EU_Commission,negative,LGBTIQ,0,6
KaiGehring15833458801,KaiGehring,TRUE,2020-03-04T18:18:00Z,Bildung Karliczek und Gro Ko haben das BAfoe G abstuerzen lassen. Trotz Novelle gehe es weiter abwaerts. Man habe auf 100.000 zusaetzliche Empfaenger gehofft. Doch nun wird offenbar nicht einmal diese bescheidene Zahl erfuellt. - mit Kollegin,Karliczek und Gro Ko haben das BAfoe G abstuerzen lassen. Trotz Novelle gehe es weiter abwaerts. Man habe auf 100.000 zusaetzliche Empfaenger gehofft. Doch nun wird offenbar nicht einmal diese bescheidene Zahl erfuellt. - mit Kollegin,3,3,9738,Berlin/ Essen,36,2020,3,10,31,131,😍,#Karliczek|#GroKo|#BAfoeG,@ekindeligoez,negative,Bildung,0,7
KaiGehring15857260801,KaiGehring,TRUE,2020-04-01T07:28:00Z,"China Niemals auf Propaganda von China reinfallen! Erst recht nicht in Krisenzeiten wie Corona Pandemie! Mehrzahl der wenigen kritischen Berichterstatter*innen hat die brutale chinesische Diktatur verschwinden lassen, sie kratzen am globalen Saubermann-Image.","Niemals auf Propaganda von China reinfallen! Erst recht nicht in Krisenzeiten wie Corona Pandemie! Mehrzahl der wenigen kritischen Berichterstatter*innen hat die brutale chinesische Diktatur verschwinden lassen, sie kratzen am globalen Saubermann-Image.",5,6,9738,Berlin/ Essen,32,2020,4,14,32,135,NA,#China|#CoronaPandemie,NA,negative,China,0,5
KaiGehring15880534201,KaiGehring,TRUE,2020-04-28T05:57:00Z,"Tuerkei Erbas, Erdogan Haben Sie nichts Besseres zu bieten als unsaegliche Hetze gegen Minderheiten wie LSBTI? Liebe ist Liebe und kein Verbrechen! Homosexualitaet","Erbas, Erdogan Haben Sie nichts Besseres zu bieten als unsaegliche Hetze gegen Minderheiten wie LSBTI? Liebe ist Liebe und kein Verbrechen! Homosexualitaet",0,3,9738,Berlin/ Essen,25,2020,4,18,32,139,NA,#Erbas|#Erdogan|#LSBTI|#Homosexualitaet,@diyanetbasin:,negative,Tuerkei,0,7
KaiGehring15882394201,KaiGehring,TRUE,2020-04-30T09:37:00Z,"Bildung Bedauerlich, dass die Sorge der Studierenden vor Schulden offenbar kaum wahrgenommen werden. 3 Mio. junge Menschen im Studium werden auf Studienkredite vertroestet. Bezueglich Notfallfonds noch alle unklar. Echte Nothilfe geht echt anders!","Bedauerlich, dass die Sorge der Studierenden vor Schulden offenbar kaum wahrgenommen werden. 3 Mio. junge Menschen im Studium werden auf Studienkredite vertroestet. Bezueglich Notfallfonds noch alle unklar. Echte Nothilfe geht echt anders!",2,12,9738,Berlin/ Essen,32,2020,4,18,32,139,NA,#Studierenden|#Studienkredite,NA,negative,Bildung,0,7
KaiGehring15882423001,KaiGehring,TRUE,2020-04-30T10:25:00Z,Bildung Die Studienkredite von sind eine bildungspolitische Bankrotterklaerung! Die Coronakrise wird damit fuer den Grossteil der knapp 3 Millionen Studierenden zur Bildungskrise Schuldenfalle. Das ist unterlassene Hilfeleistung der GroKo!,Die Studienkredite von sind eine bildungspolitische Bankrotterklaerung! Die Coronakrise wird damit fuer den Grossteil der knapp 3 Millionen Studierenden zur Bildungskrise Schuldenfalle. Das ist unterlassene Hilfeleistung der GroKo!,7,32,9738,Berlin/ Essen,31,2020,4,18,32,139,NA,#Studienkredite|#Coronakrise,@AnjaKarliczek,negative,Bildung,0,7
