doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
DrHollnagel15370084201,DrHollnagel,TRUE,2018-09-15T10:47:00Z,"Der Umweltausschuss der EU verlangt 45 weniger CO2-Emissionen von 2021 bis 2030, und will durch planwirtschaftliche Elemente die Prinzipien der erfolgreichen freien Marktwirtschaft aushebeln. Dies gefaehrdet deutsche Arbeitsplaetze und -Steuereinnahmen. Klimapolitik","Der Umweltausschuss der EU verlangt 45 weniger CO2-Emissionen von 2021 bis 2030, und will durch planwirtschaftliche Elemente die Prinzipien der erfolgreichen freien Marktwirtschaft aushebeln. Dies gefaehrdet deutsche Arbeitsplaetze und -Steuereinnahmen.",2,11,706,"Berlin, Deutschland",32,2018,9,37,13,52,NA,#EU|#Marktwirtschaft,NA,negative,Klimapolitik,254,266
DrHollnagel15530862601,DrHollnagel,TRUE,2019-03-20T12:51:00Z,Mit traumwandlerischer Sicherheit betreibt die falsche Politik. Die will die Grundsteuer abschaffen. Das entlastet die Mieter. Der Grundsteuerausfall wird durch einen Hebesatz auf die Einkommensteuer ausgeglichen. Grundsteuer,Mit traumwandlerischer Sicherheit betreibt die falsche Politik. Die will die Grundsteuer abschaffen. Das entlastet die Mieter. Der Grundsteuerausfall wird durch einen Hebesatz auf die Einkommensteuer ausgeglichen.,0,4,706,"Berlin, Deutschland",29,2019,3,12,19,80,NA,#Grundsteuer|#Mieter|#Einkommensteuer,@OlafScholz|@AfDimBundestag,negative,Grundsteuer,77,88
DrHollnagel15828824401,DrHollnagel,TRUE,2020-02-28T09:34:00Z,"Auch die EZB hat Helikoptergeld in ihrem Instrumentenkasten, wie es gerade in Hongkong eingesetzt wird. Es schadet jedoch mehr, als dass es nuetzt, denn es steigert die Inflation. In Deutschland boete sich stattdessen eine Senkung der Mehrwertsteuer an. EZB","Auch die EZB hat Helikoptergeld in ihrem Instrumentenkasten, wie es gerade in Hongkong eingesetzt wird. Es schadet jedoch mehr, als dass es nuetzt, denn es steigert die Inflation. In Deutschland boete sich stattdessen eine Senkung der Mehrwertsteuer an.",0,1,706,"Berlin, Deutschland",40,2020,2,9,30,130,NA,#EZB|#Hongkong|#Inflation|#Mehrwertsteuer,NA,negative,EZB,9,12
DrHollnagel15951431401,DrHollnagel,TRUE,2020-07-19T07:19:00Z,"Mit ihrer Negativzins-Politik treibt die EZB ein gefaehrliches Spiel. Sie suggeriert, das Geld wuerde reichen. Ueberfaellige Loesungsansaetze werden gar nicht erst gedacht. Das Experiment wird scheitern. Die Schaeden werden die Vorstellungskraft uebersteigen. EZB","Mit ihrer Negativzins-Politik treibt die EZB ein gefaehrliches Spiel. Sie suggeriert, das Geld wuerde reichen. Ueberfaellige Loesungsansaetze werden gar nicht erst gedacht. Das Experiment wird scheitern. Die Schaeden werden die Vorstellungskraft uebersteigen.",2,4,668,"Berlin, Deutschland",34,2020,7,29,35,150,NA,#Negativzins|#EZB,NA,negative,EZB,41,44
Dr_Rainer_Kraft15527304001,Dr_Rainer_Kraft,TRUE,2019-03-16T10:00:00Z,"Das linksradkale Klassendenken. So 19 Jhd. Faellt Ihnen nichts modernes ein, nur immer dieses ewig gestrige, laengst widerlegte Zeug? AfD Socialism Kills Sozialismus","Das linksradkale Klassendenken. So 19 Jhd. Faellt Ihnen nichts modernes ein, nur immer dieses ewig gestrige, laengst widerlegte Zeug? AfD Socialism Kills",0,0,888,Augsburg-Land,26,2019,3,11,19,79,NA,#AfD|#SocialismKills,@lgbeutin|@dieLinke|@linke_sh|@Linksfraktion|@RLS_Klima,negative,Sozialismus,154,165
Dr_Rainer_Kraft15640431001,Dr_Rainer_Kraft,TRUE,2019-07-25T08:25:00Z,"berichtet: 40.000 Tonnen Sondermuell jaehrlich, nur durch ausgediente Rotorblaetter. Zeit fuer reelle Umweltpolitik statt klimaathysterie Wer gruene Ideologie mit Umweltschutz verwechselt, vergeht sich an der Natur. Klimavoodoo Oekopopulismus Sozialismustoetet Gruene","berichtet: 40.000 Tonnen Sondermuell jaehrlich, nur durch ausgediente Rotorblaetter. Zeit fuer reelle Umweltpolitik statt klimaathysterie Wer gruene Ideologie mit Umweltschutz verwechselt, vergeht sich an der Natur. Klimavoodoo Oekopopulismus Sozialismustoetet",0,0,888,Augsburg-Land,31,2019,7,30,23,98,NA,#klimaathysterie|#Klimavoodoo|#Oekopopulismus|#Sozialismustoetet,@ZDFheute,negative,Gruene,261,267
Dr_Rainer_Kraft15812503801,Dr_Rainer_Kraft,TRUE,2020-02-09T12:13:00Z,"Merkel befiehlt, eine Wahl rueckgaengig zu machen. Merkel fuehrt sozialistische Saeuberungen in ihrer Partei durch. In MV wird eine FDP-Politikerin samt Tochter von Linksextremisten mit Feuerwerk beschossen. Demokratienotstand in Deutschland. Twittertrends: Wetter Fussball. :-( Merkel","Merkel befiehlt, eine Wahl rueckgaengig zu machen. Merkel fuehrt sozialistische Saeuberungen in ihrer Partei durch. In MV wird eine FDP-Politikerin samt Tochter von Linksextremisten mit Feuerwerk beschossen. Demokratienotstand in Deutschland. Twittertrends: Wetter Fussball. :-(",1,4,888,Augsburg-Land,35,2020,2,6,30,127,NA,#Merkel|#Saeuberungen|#Linksextremisten|#Demokratienotstand,NA,negative,Merkel,0,6
Dr_Rainer_Kraft15820933201,Dr_Rainer_Kraft,TRUE,2020-02-19T06:22:00Z,Linke Politik ist jeder Freiheit gegenueber feindlich gesinnt. Sich dem Sozialismus entgegenzustellen ist ein Kern des Liberalismus. Die hat das vergessen. Den Begriff Kulturmarxismus zu kriminalisieren ist kulturmarxistisches Propagandahandwerk. Niewieder Sozialismus Sozialismus,Linke Politik ist jeder Freiheit gegenueber feindlich gesinnt. Sich dem Sozialismus entgegenzustellen ist ein Kern des Liberalismus. Die hat das vergessen. Den Begriff Kulturmarxismus zu kriminalisieren ist kulturmarxistisches Propagandahandwerk. Niewieder Sozialismus,0,4,888,Augsburg-Land,32,2020,2,8,30,129,NA,#Sozialismus|#Kulturmarxismus|#NiewiederSozialismus,@robert_fietzke|@fdp,negative,Sozialismus,72,83
Dr_Rainer_Kraft15840238201,Dr_Rainer_Kraft,TRUE,2020-03-12T14:37:00Z,"Wieder Handydaten geloescht. Diesmal von Wird das jetzt das Standardprozedere? Sobald ein UA droht, erst mal Daten loeschen! Keine Bundesregierung hat jemals so konzertiert das Vertrauen in die Politik zertruemmert wie die Regierung Merkel Datenschutz","Wieder Handydaten geloescht. Diesmal von Wird das jetzt das Standardprozedere? Sobald ein UA droht, erst mal Daten loeschen! Keine Bundesregierung hat jemals so konzertiert das Vertrauen in die Politik zertruemmert wie die Regierung Merkel",2,5,888,Augsburg-Land,36,2020,3,11,31,132,NA,#Handydaten|#Merkel,@AndiScheuer.,negative,Datenschutz,240,251
Dr_Rainer_Kraft15846307801,Dr_Rainer_Kraft,TRUE,2020-03-19T15:13:00Z,"Der Vertrauensverlust in Politik und Medien ist ein Resultat von Haltungsjournalismus und Vermerkelung der Republik. Dass Aufrufe, zuhause zu bleiben ignoriert werden, mag auch ein Ausdruck von Dekadenz sein, ist aber letztlich ein Resulatat der Gro Ko-Politik der letzten Jahre GroKo","Der Vertrauensverlust in Politik und Medien ist ein Resultat von Haltungsjournalismus und Vermerkelung der Republik. Dass Aufrufe, zuhause zu bleiben ignoriert werden, mag auch ein Ausdruck von Dekadenz sein, ist aber letztlich ein Resulatat der Gro Ko-Politik der letzten Jahre",0,2,888,Augsburg-Land,40,2020,3,12,31,133,NA,#Haltungsjournalismus|#Vermerkelung|#GroKo,NA,negative,GroKo,279,284
Dr_Rainer_Kraft15867799201,Dr_Rainer_Kraft,TRUE,2020-04-13T12:12:00Z,"Die AfD lehnt jede Kooperation mit Sozialisten und anderen totalitaeren Ideologen ab. Wuerden alle Parteien so konsequent handeln, ginge es unserem Land deutlich besser. Nie Wieder Sozialismus Sozialismustoetet Sozialismus","Die AfD lehnt jede Kooperation mit Sozialisten und anderen totalitaeren Ideologen ab. Wuerden alle Parteien so konsequent handeln, ginge es unserem Land deutlich besser. Nie Wieder Sozialismus Sozialismustoetet",0,5,888,Augsburg-Land,27,2020,4,15,32,136,NA,#Sozialisten|#NieWiederSozialismus|#Sozialismustoetet,NA,negative,Sozialismus,181,192
Dr_Rainer_Kraft15910718401,Dr_Rainer_Kraft,TRUE,2020-06-02T04:24:00Z,Antifa ist Gewalt Antifa ist Hass Antifa ist Sozialismus Antifa ist Terrorismus Antifa ist der terroristische Arm von SED und Bekenntnis zur Antifa macht klar: diese Parteien sind der parlamentarische Armdes Linksterrorismus Linksextremismus,Antifa ist Gewalt Antifa ist Hass Antifa ist Sozialismus Antifa ist Terrorismus Antifa ist der terroristische Arm von SED und Bekenntnis zur Antifa macht klar: diese Parteien sind der parlamentarische Armdes Linksterrorismus,5,13,888,Augsburg-Land,34,2020,6,23,34,144,NA,#Antifa|#Antifa|#Antifa|#Sozialismus|#Antifa|#Terrorismus|#Antifa|#SED|#Antifa|#ArmdesLinksterrorismus,@spdde|@Die_Gruenen,negative,Linksextremismus,225,241
Dr_Rainer_Kraft16019054401,Dr_Rainer_Kraft,TRUE,2020-10-05T13:44:00Z,"2/2 Wollen diese, vermeintlich buergerlichen Parteien weiter mit Sozialisten kollaborieren oder erkennen sie die Gefahr, die unserem Land droht und kehren zurueck zu buergerlichem Konservativismus? Nie Wieder Sozialismus SED Taeterpartei Sozialismus","2/2 Wollen diese, vermeintlich buergerlichen Parteien weiter mit Sozialisten kollaborieren oder erkennen sie die Gefahr, die unserem Land droht und kehren zurueck zu buergerlichem Konservativismus? Nie Wieder Sozialismus SED Taeterpartei",0,2,888,Augsburg-Land,30,2020,10,40,38,161,NA,#Sozialisten|#NieWiederSozialismus|#SED|#Taeterpartei,NA,negative,Sozialismus,209,220
EnricoKomning15133498801,EnricoKomning,TRUE,2017-12-15T14:58:00Z,Die Gruenen sind empoert ueber einen Wasserwerfereinsatz? Zur Erinnerung: Demokratiegegner haben versucht einen Parteitag einer demokratischen Partei zu verhindern. Ich bin empoert ueber das Demokratieverstaendnis der Gruenen! Gruene AfD Af DBpt Gruene,Die Gruenen sind empoert ueber einen Wasserwerfereinsatz? Zur Erinnerung: Demokratiegegner haben versucht einen Parteitag einer demokratischen Partei zu verhindern. Ich bin empoert ueber das Demokratieverstaendnis der Gruenen! Gruene AfD Af DBpt,55,173,2574,"Neubrandenburg, Deutschland",31,2017,12,50,4,12,NA,#Gruene|#AfD|#AfDBpt,NA,negative,Gruene,4,10
EnricoKomning15302502601,EnricoKomning,TRUE,2018-06-29T05:31:00Z,Merkel wird auf europaeischer Ebene nicht mehr ernst genommen. Doch wie sollen Deutschlands Interessen weiterhin vertreten werden? Ihr Endspiel laeuft bereits... EU Bruessel AfD Af Dim Bundestag Merkel,Merkel wird auf europaeischer Ebene nicht mehr ernst genommen. Doch wie sollen Deutschlands Interessen weiterhin vertreten werden? Ihr Endspiel laeuft bereits... EU Bruessel AfD Af Dim Bundestag,19,80,2574,"Neubrandenburg, Deutschland",28,2018,6,26,10,41,↘,#Merkel|#EU|#Bruessel|#AfD|#AfDimBundestag,NA,negative,Merkel,0,6
Erhard_Grundl15582743401,Erhard_Grundl,TRUE,2019-05-19T13:59:00Z,"und seine konservative oevp waren die steigbuegelhalter fuer die Rechten in Oesterreich. Ein Muster, das in einigen Laendern Europa s droht und das verhindert werden muss. - Kurz verschleiert die eigene Schuld am Desaster Rechtspopulismus","und seine konservative oevp waren die steigbuegelhalter fuer die Rechten in Oesterreich. Ein Muster, das in einigen Laendern Europa s droht und das verhindert werden muss. - Kurz verschleiert die eigene Schuld am Desaster",0,0,1313,"Straubing-Bogen, Bayern",35,2019,5,20,21,88,NA,#oevp|#steigbuegelhalter|#Europa,@sebastiankurz,negative,Rechtspopulismus,222,238
Erhard_Grundl15718056001,Erhard_Grundl,TRUE,2019-10-23T04:40:00Z,Dieser Satz ist eine Verharmlosung der Verbrechen der Nazis. Herr Blume ist der erfolgloseste aller Zeiten. Nach seinem Debakel beim juengsten Parteitag probiert er es jetzt mit Anwanzen an die Relativierer des 3. Reichs. Ganz armselig! niewieder Rechtsextremismus,Dieser Satz ist eine Verharmlosung der Verbrechen der Nazis. Herr Blume ist der erfolgloseste aller Zeiten. Nach seinem Debakel beim juengsten Parteitag probiert er es jetzt mit Anwanzen an die Relativierer des 3. Reichs. Ganz armselig! niewieder,2,12,1223,"Straubing-Bogen, Bayern",39,2019,10,43,26,111,NA,#niewieder,@CSU-Sekretaer,negative,Rechtsextremismus,247,264
Erhard_Grundl16013082601,Erhard_Grundl,TRUE,2020-09-28T15:51:00Z,"Schlimme Fehler bei der Soeder Regierung, die viele Menschen in ihrer beruflichen Existenz gefaehrden. Es gibt Expertise, aber anscheinend nicht in der CSU. Sehr schlimm. Debatte ueber Kuenstler in Not: Bayerische Soforthilfe gefloppt - via Coronahilfen","Schlimme Fehler bei der Soeder Regierung, die viele Menschen in ihrer beruflichen Existenz gefaehrden. Es gibt Expertise, aber anscheinend nicht in der CSU. Sehr schlimm. Debatte ueber Kuenstler in Not: Bayerische Soforthilfe gefloppt - via",0,3,1313,"Straubing-Bogen, Bayern",35,2020,9,39,37,160,NA,#SoederRegierung|#CSU,@BR24,negative,Coronahilfen,241,253
Erhard_Grundl16085683801,Erhard_Grundl,TRUE,2020-12-21T16:33:00Z,"ganz viele der bisherigen Hilfen passen nicht. Fuer soloselbstaendige schaut es nach 10 Monaten Pandemie duester aus. Ich bin ueberzeugt, dass ein Existenzgeld in der Krise fuer eine Atempause im Existenzkampf sorgen kann. kultur Coronahilfen","ganz viele der bisherigen Hilfen passen nicht. Fuer soloselbstaendige schaut es nach 10 Monaten Pandemie duester aus. Ich bin ueberzeugt, dass ein Existenzgeld in der Krise fuer eine Atempause im Existenzkampf sorgen kann. kultur",0,5,1313,"Straubing-Bogen, Bayern",36,2020,12,51,40,172,NA,#soloselbstaendige|#Existenzgeld|#kultur,@KulturErhalten⁩,positive,Coronahilfen,230,242
EskenSaskia15841212601,EskenSaskia,TRUE,2020-03-13T17:41:00Z,"Die Wirtschaft, das sind Selbstaendige und kleine, mittlere und grosse Unternehmen und ihre Beschaeftigten, die die Folgen dieser Pandemie ziemlich unverschuldet trifft. Das Symbol hilft einigen besonders schutzbeduerftigen Menschen ganz konkret, und darueber bin ich froh. Coronahilfen","Die Wirtschaft, das sind Selbstaendige und kleine, mittlere und grosse Unternehmen und ihre Beschaeftigten, die die Folgen dieser Pandemie ziemlich unverschuldet trifft. Das Symbol hilft einigen besonders schutzbeduerftigen Menschen ganz konkret, und darueber bin ich froh.",0,15,77726,Berlin / Nordschwarzwald,40,2020,3,11,31,132,NA,NA,@LebenmitLiebe|@Not1Proud|@torsten_hautnah|@NowaboFM,positive,Coronahilfen,274,286
EskenSaskia15846456001,EskenSaskia,TRUE,2020-03-19T19:20:00Z,"Fuer Familien mit akuten Einkommensverlusten durch Kurzarbeit, Lohneinbussen wegen fehlender Kinderbetreuung oder Umsatzeinbruechen bei Selbstaendigen soll der Zugang zum Kinderzuschlag erleichtert werden, naechste Woche im Bundestag. Coronahilfen","Fuer Familien mit akuten Einkommensverlusten durch Kurzarbeit, Lohneinbussen wegen fehlender Kinderbetreuung oder Umsatzeinbruechen bei Selbstaendigen soll der Zugang zum Kinderzuschlag erleichtert werden, naechste Woche im Bundestag.",0,17,81923,Berlin / Nordschwarzwald,33,2020,3,12,31,133,NA,NA,@Ro_Schni|@HSchulz50|@Sebi_Gass|@OneDestiny82|@spdde|@spdbt|@hubertus_heil,positive,Coronahilfen,235,247
EskenSaskia15867970201,EskenSaskia,TRUE,2020-04-13T16:57:00Z,"Zumindest ebenso wichtig erscheint mir die Empfehlung, die dramatischen (psycho-) sozialen Folgen des Lockdowns ernstzunehmen und Unterstuetzungssysteme wie aufsuchende Hilfen, Beratung und offene Treffs schnellstmoeglich mit Schutzmasken auszustatten und wieder hochzufahren. Coronamassnahmen","Zumindest ebenso wichtig erscheint mir die Empfehlung, die dramatischen (psycho-) sozialen Folgen des Lockdowns ernstzunehmen und Unterstuetzungssysteme wie aufsuchende Hilfen, Beratung und offene Treffs schnellstmoeglich mit Schutzmasken auszustatten und wieder hochzufahren.",12,122,81923,Berlin / Nordschwarzwald,31,2020,4,15,32,136,NA,NA,NA,positive,Coronamassnahmen,277,293
EskenSaskia15885313201,EskenSaskia,TRUE,2020-05-03T18:42:00Z,"Die Automobilindustrie hat die Mobilitaetswende ueber Jahre verweigert, hat noch im vergangenen Jahr hoechste Gewinne eingefahren, die jetzt ausgeschuettet werden sollen. Wir sollten das nicht noch mit einer steuerfinanzierten Autokaufpraemie honorieren. Anne Will Automobilindustrie","Die Automobilindustrie hat die Mobilitaetswende ueber Jahre verweigert, hat noch im vergangenen Jahr hoechste Gewinne eingefahren, die jetzt ausgeschuettet werden sollen. Wir sollten das nicht noch mit einer steuerfinanzierten Autokaufpraemie honorieren. Anne Will",396,3424,81923,Berlin / Nordschwarzwald,32,2020,5,18,33,139,NA,#Autokaufpraemie|#AnneWill,NA,positive,Automobilindustrie,4,22
EskenSaskia15887133001,EskenSaskia,TRUE,2020-05-05T21:15:00Z,"Ich erwaege hier gar nichts. und das habe ich auch mehr als deutlich gesagt: Kein Immunitaetsnachweis, solange die Immunitaet ungeklaert ist. Weit entfernt vom Eintrag in den Impfpass, solange es keine erprobte und gut eingefuehrte, fuer alle zugaengliche, *freiwillige* Impfung gibt. Coronaimpfung","Ich erwaege hier gar nichts. und das habe ich auch mehr als deutlich gesagt: Kein Immunitaetsnachweis, solange die Immunitaet ungeklaert ist. Weit entfernt vom Eintrag in den Impfpass, solange es keine erprobte und gut eingefuehrte, fuer alle zugaengliche, *freiwillige* Impfung gibt.",0,2,77726,Berlin / Nordschwarzwald,44,2020,5,19,33,140,NA,NA,@Marc52089592|@ZDFheute|@jensspahn,negative,Coronaimpfung,285,298
EskenSaskia15940886401,EskenSaskia,TRUE,2020-07-07T02:24:00Z,"Wenn ich sage: ... wuerde ich es sehr begruessen, wenn (wir) all denen, die ... ein soziales Dienstjahr leisten wollen, auch einen Platz (anbieten) und daraus entsteht die Meldung SPD-Chefin offen fuer Pflichtjahr im Dienst der Allgemeinheit, dann ist was schiefgelaufen, oder? Medien","Wenn ich sage: ... wuerde ich es sehr begruessen, wenn (wir) all denen, die ... ein soziales Dienstjahr leisten wollen, auch einen Platz (anbieten) und daraus entsteht die Meldung SPD-Chefin offen fuer Pflichtjahr im Dienst der Allgemeinheit, dann ist was schiefgelaufen, oder?",400,6350,77726,Berlin / Nordschwarzwald,40,2020,7,28,35,149,NA,NA,NA,negative,Medien,278,284
EskenSaskia15943579201,EskenSaskia,TRUE,2020-07-10T05:12:00Z,"Ich finde es nur gerecht, dass die Arbeit insbesondere der Pflegekraefte in Zeiten von Corona durch Praemien anerkannt wird. Mit der gesetzlichen Regelung der Praemien fuer Altenpflegekraefte haben wir sichergestellt, dass sie nicht auf Kosten der Pflegebeduerftigen gezahlt werden. Coronaeinsatz","Ich finde es nur gerecht, dass die Arbeit insbesondere der Pflegekraefte in Zeiten von Corona durch Praemien anerkannt wird. Mit der gesetzlichen Regelung der Praemien fuer Altenpflegekraefte haben wir sichergestellt, dass sie nicht auf Kosten der Pflegebeduerftigen gezahlt werden.",2,22,77726,Berlin / Nordschwarzwald,41,2020,7,28,35,149,NA,NA,@alexander_jorde|@cducsubt,positive,Coronaeinsatz,283,296
EskenSaskia15962728201,EskenSaskia,TRUE,2020-08-01T09:07:00Z,"Tausende Covidioten feiern sich in Berlin als die zweite Welle, ohne Abstand, ohne Maske. Sie gefaehrden damit nicht nur unsere Gesundheit, sie gefaehrden unsere Erfolge gegen die Pandemie und fuer die Belebung von Wirtschaft, Bildung und Gesellschaft. Unverantwortlich! Querdenker","Tausende Covidioten feiern sich in Berlin als die zweite Welle, ohne Abstand, ohne Maske. Sie gefaehrden damit nicht nur unsere Gesundheit, sie gefaehrden unsere Erfolge gegen die Pandemie und fuer die Belebung von Wirtschaft, Bildung und Gesellschaft. Unverantwortlich!",2290,20172,81923,Berlin / Nordschwarzwald,38,2020,8,31,36,152,NA,#Covidioten|#Berlin,NA,negative,Querdenker,271,281
EskenSaskia16023584401,EskenSaskia,TRUE,2020-10-10T19:34:00Z,"Angehende Lehrkraefte muessten sich im Rahmen der Ausbildung mit der eigenen Schulzeit beschaeftigen und eine professionelle Distanz dazu gewinnen. Zudem muesste Supervision selbstverstaendlicher Teil der Arbeit sein, wie bei allen, die mit Menschen arbeiten. Bildung","Angehende Lehrkraefte muessten sich im Rahmen der Ausbildung mit der eigenen Schulzeit beschaeftigen und eine professionelle Distanz dazu gewinnen. Zudem muesste Supervision selbstverstaendlicher Teil der Arbeit sein, wie bei allen, die mit Menschen arbeiten.",1,13,81923,Berlin / Nordschwarzwald,36,2020,10,41,38,162,NA,NA,@achimdomma|@valentinhelling,positive,Bildung,260,267
EskenSaskia16043804401,EskenSaskia,TRUE,2020-11-03T05:14:00Z,"Bei dem Anschlag in Wien handelt es sich offenbar um islamistisch motivierten Terror. Islamismus ist keine Herkunft und keine Religion. Er ist eine feige und menschenfeindliche Ideologie, die wir als Bedrohung von Frieden und Zusammenhalt mit allen Mitteln bekaempfen muessen. Islamismus","Bei dem Anschlag in Wien handelt es sich offenbar um islamistisch motivierten Terror. Islamismus ist keine Herkunft und keine Religion. Er ist eine feige und menschenfeindliche Ideologie, die wir als Bedrohung von Frieden und Zusammenhalt mit allen Mitteln bekaempfen muessen.",43,536,81923,Berlin / Nordschwarzwald,40,2020,11,45,39,166,NA,#Wien|#Terror|#Islamismus,NA,negative,Islamismus,86,96
EskenSaskia16056909601,EskenSaskia,TRUE,2020-11-18T09:16:00Z,"Berichte der Regierung werden im Parlament debattiert und sind wie parlamentarische Anfragen Instrumente der parlamentarischen Kontrolle der Regierung. Das Parlament bleibt Herr der Lage, indem es das Vorliegen einer pandemischen Lage beschliesst und auch jederzeit beenden kann. Regierung","Berichte der Regierung werden im Parlament debattiert und sind wie parlamentarische Anfragen Instrumente der parlamentarischen Kontrolle der Regierung. Das Parlament bleibt Herr der Lage, indem es das Vorliegen einer pandemischen Lage beschliesst und auch jederzeit beenden kann.",0,0,81923,Berlin / Nordschwarzwald,38,2020,11,47,39,168,NA,NA,@Andy14216524,positive,Regierung,13,22
Fabiodemasi15930738001,Fabiodemasi,TRUE,2020-06-25T08:30:00Z,"Das Haftungsprivileg der Wirtschaftspruefer gehoert ausserdem endlich reformiert. Dass Olaf Scholz der Finanzaufsicht noch am Montag einen guten Job zu Wirecard bescheinigte, zeugt von voelligem Realitaetsverlust. Wirecard","Das Haftungsprivileg der Wirtschaftspruefer gehoert ausserdem endlich reformiert. Dass Olaf Scholz der Finanzaufsicht noch am Montag einen guten Job zu Wirecard bescheinigte, zeugt von voelligem Realitaetsverlust.",22,114,13822,St. Pauli 🏴‍☠️/,26,2020,6,26,34,147,NA,NA,NA,negative,Wirecard,152,160
FrStraetmanns15300233401,FrStraetmanns,TRUE,2018-06-26T14:29:00Z,"Heute ist auch Internationaler Tag zur Unterstuetzung der Folteropfer. In Zeiten wie diesen, in denen selbstverstaendliche Rechte zunehmend in Frage gestellt werden, ist dieser Tag vielleicht wichtiger denn je. Menschenrechte Menschenrechte","Heute ist auch Internationaler Tag zur Unterstuetzung der Folteropfer. In Zeiten wie diesen, in denen selbstverstaendliche Rechte zunehmend in Frage gestellt werden, ist dieser Tag vielleicht wichtiger denn je. Menschenrechte",0,3,1700,NA,30,2018,6,26,10,41,NA,#Folteropfer|#Menschenrechte,NA,positive,Menschenrechte,211,225
FrStraetmanns15379410601,FrStraetmanns,TRUE,2018-09-26T05:51:00Z,Debatte im Rechtsausschuss um unsere echte und wirksame Mietpreisbremse ! Nur die Gruenen unterstuetzen uns ! Wir kaempfen weiter fuer faire und bezahlbare Mieten! Wohnungsbau,Debatte im Rechtsausschuss um unsere echte und wirksame Mietpreisbremse ! Nur die Gruenen unterstuetzen uns ! Wir kaempfen weiter fuer faire und bezahlbare Mieten!,3,3,1700,NA,23,2018,9,39,13,54,NA,NA,@Linksfraktion,positive,Wohnungsbau,164,175
FrStraetmanns15501670801,FrStraetmanns,TRUE,2019-02-14T17:58:00Z,"Eine Folge des Mietenwahnsinn ist die Rekordzahl von ueber einer Million Wohnungs- und Obdachlosen. Unser Antrag Wohnungs- und Obdachlosigkeit bekaempfen, Zwangsraeumungen verhindern steht jetzt auf der Tagesordnung: Wohnungsbau","Eine Folge des Mietenwahnsinn ist die Rekordzahl von ueber einer Million Wohnungs- und Obdachlosen. Unser Antrag Wohnungs- und Obdachlosigkeit bekaempfen, Zwangsraeumungen verhindern steht jetzt auf der Tagesordnung:",0,0,1700,NA,29,2019,2,7,18,75,NA,#Mietenwahnsinn,@Linksfraktion,negative,Wohnungsbau,217,228
FrStraetmanns15527362801,FrStraetmanns,TRUE,2019-03-16T11:38:00Z,Rassismus ist kein Orchideenthema. Rassismus ist fuer viele Menschen eine taegliche Bedrohung. Rassismus toetet. Das wurde uns gestern mit dem schrecklichen Attentat mit 49 Toten auf eine Moschee in Christchurch wieder vor Augen gefuehrt. Rassismus,Rassismus ist kein Orchideenthema. Rassismus ist fuer viele Menschen eine taegliche Bedrohung. Rassismus toetet. Das wurde uns gestern mit dem schrecklichen Attentat mit 49 Toten auf eine Moschee in Christchurch wieder vor Augen gefuehrt.,0,2,1700,NA,34,2019,3,11,19,79,NA,#Rassismus|#Christchurch,NA,negative,Rassismus,0,9
FrStraetmanns15532778401,FrStraetmanns,TRUE,2019-03-22T18:04:00Z,Finde ich toll! Manchmal ist es ganz einfach die AFD zu entlarven. Es gibt Hoffnung fuerdie Menschenwuerde wenn wir Menschlichkeit wirklich gross schreiben und Diskriminierung bekaempfen AfD,Finde ich toll! Manchmal ist es ganz einfach die AFD zu entlarven. Es gibt Hoffnung fuerdie Menschenwuerde wenn wir Menschlichkeit wirklich gross schreiben und Diskriminierung bekaempfen,1,2,1700,NA,26,2019,3,12,19,80,NA,#fuerdieMenschenwuerde,NA,positive,AfD,187,190
FrStraetmanns15586027801,FrStraetmanns,TRUE,2019-05-23T09:13:00Z,"Mit dem Grundgesetz verbinde ich u.a. den Rechtsstaat - das Prinzip, dass der Staat nicht tun kann was er will, sondern sich an Regeln halten muss. Dafuer lohnt es sich zu kaempfen! 70Jahre GG 70Jahre Grundgesetz Grundgesetz","Mit dem Grundgesetz verbinde ich u.a. den Rechtsstaat - das Prinzip, dass der Staat nicht tun kann was er will, sondern sich an Regeln halten muss. Dafuer lohnt es sich zu kaempfen! 70Jahre GG 70Jahre Grundgesetz",2,4,1700,NA,34,2019,5,21,21,89,NA,#Grundgesetz|#Rechtsstaat|#70JahreGG|#70JahreGrundgesetz,NA,positive,Grundgesetz,8,19
FrStraetmanns15816820201,FrStraetmanns,TRUE,2020-02-14T12:07:00Z,"Befristete Arbeitsvertraege finden wir als nirgendwo gut. Gleich geht es im Bundestag um solche Stellen in der Wissenschaft, unser Antrag dazu: Arbeitsmarkt","Befristete Arbeitsvertraege finden wir als nirgendwo gut. Gleich geht es im Bundestag um solche Stellen in der Wissenschaft, unser Antrag dazu:",2,9,1700,NA,23,2020,2,7,30,128,NA,#Bundestag,@Linksfraktion,negative,Arbeitsmarkt,144,156
